,time,mean,std,var,detrended_flux,df_flux_err
6886,1159.5962296821308,1.0053656113211993,0.000302073327997613,9.124829548755347e-08,1.002905,0.78602713
6887,1159.596910785629,1.0054453283223364,0.0003038476185067833,9.232337527224373e-08,1.0028409,0.785963
6888,1159.5975918892364,1.0055249802353439,0.00030548505816097184,9.332112075961235e-08,1.0042828,0.78740495
6889,1159.5982730928445,1.0056045634509092,0.0003069927521897305,9.424454989702527e-08,1.0067587,0.78988093
6890,1159.5989541963354,1.0056840392598512,0.00030837831165292465,9.509718309790832e-08,1.0058438,0.7889659
6891,1159.599635199942,1.0057633923538023,0.0003096509547884531,9.588371380140064e-08,1.0049567,0.7880789
6892,1159.60031640355,1.0058426422182998,0.0003108214454545677,9.660997095446681e-08,1.0061942,0.7893164
6893,1159.6009975070483,1.005921738430583,0.00031190047392323826,9.728190563354063e-08,1.0067037,0.7898259
6894,1159.6016786106557,1.0060006771346477,0.00031290037980553236,9.790664768244642e-08,1.0060929,0.7892151
6895,1159.6023598142638,1.0060794543010256,0.00031383431013388063,9.849197421720878e-08,1.0066894,0.7898116
6896,1159.6030409177547,1.0061580311772915,0.0003147157711605718,9.904601661719339e-08,1.0067406,0.7898627
6897,1159.603722021362,1.0062364037219433,0.00031555934635906353,9.957770107455941e-08,1.0059278,0.78905
6898,1159.6044032249774,1.0063145676987577,0.00031638014381855386,1.0009639540264881e-07,1.0065022,0.7896243
6899,1159.6050842284676,1.0063924730063407,0.00031719321069077034,1.0061153290831943e-07,1.0066785,0.7898006
6900,1159.605765332075,1.0064701383010075,0.00031801458451791804,1.0113327596610405e-07,1.0084741,0.79159623
6901,1159.6064464356823,1.0065475402094937,0.0003188593233100878,1.016712680617671e-07,1.0061902,0.78931236
6902,1159.607127639174,1.006624692882742,0.00031973961665414125,1.0223342245813721e-07,1.0065997,0.78972185
6903,1159.6078087427886,1.0067015775857457,0.0003206633895291165,1.028250093843019e-07,1.0067943,0.7899165
6904,1159.6084899463967,1.0067782200362878,0.0003216351212509193,1.0344915122209355e-07,1.007134,0.7902561
6905,1159.6091710498877,1.0068546021982008,0.00032265470305422033,1.041060574030071e-07,1.0049115,0.78803366
